filename,mean_R,mean_G,mean_B,var_R,var_G,var_B,mean_H,mean_S,mean_V,var_H,var_S,var_V,mean_L,mean_a,mean_b,var_L,var_a,var_b,mean_R_over_G,mean_G_over_B,mean_B_over_R,var_R_over_G,var_G_over_B,var_B_over_R
10909.png,0.35204190015792847,0.4155043065547943,0.40857070684432983,0.012923365458846092,0.01793820969760418,0.013934611342847347,0.44848155975341797,0.3245306611061096,0.4627576470375061,0.030744431540369987,0.02614157646894455,0.010539691895246506,43.346771240234375,-4.748724460601807,-1.4273957014083862,169.0267333984375,88.04328155517578,335.88677978515625,0.8555271029472351,1.077693223953247,1.323961853981018,0.011724349111318588,0.25356993079185486,0.39776811003685
10945.png,0.23397639393806458,0.46017444133758545,0.5876050591468811,0.006128096021711826,0.007971670478582382,0.016522007063031197,0.5489655137062073,0.5778023600578308,0.591913104057312,0.005411005578935146,0.03961573541164398,0.015168359503149986,47.028564453125,-7.274089336395264,-22.78246307373047,69.47116088867188,23.96575927734375,138.2949676513672,0.5308428406715393,0.79692542552948,2.8068201541900635,0.042641591280698776,0.019600726664066315,1.113700032234192
109_img_.png,0.05306929349899292,0.5607313513755798,0.49737390875816345,0.014087557792663574,0.013227105140686035,0.006112868431955576,0.4781495928764343,0.9249019622802734,0.568684458732605,0.0013174447230994701,0.020264282822608948,0.011528652161359787,53.20497512817383,-34.169551849365234,-0.4256596863269806,110.38235473632812,75.47590637207031,105.62468719482422,0.07679317146539688,1.1286882162094116,76622954496.0,0.021701281890273094,0.03038514032959938,3.0916026995196457e+22
10_img_.png,0.016291813924908638,0.47761040925979614,0.7134590744972229,0.005337257403880358,0.020077867433428764,0.026510031893849373,0.5563114285469055,0.9794995188713074,0.7135246992111206,0.00021385689615271986,0.005645296536386013,0.02654344029724598,48.378204345703125,-5.113768100738525,-39.34910583496094,171.723876953125,83.88890075683594,107.71829223632812,0.02531842514872551,0.6654736995697021,338229198848.0,0.005975794512778521,0.007765807677060366,1.4470615041895943e+23
11052.png,0.36771443486213684,0.3641435503959656,0.32292836904525757,0.030649369582533836,0.0332215316593647,0.05742218717932701,0.3128502666950226,0.44392532110214233,0.4401751160621643,0.07987845689058304,0.054110776633024216,0.04242128133773804,39.00783920288086,1.2174266576766968,6.94297456741333,356.2008972167969,29.12176513671875,425.7363586425781,3216912.75,340737376.0,0.9991181492805481,2.3594323813177754e+17,6.508525655466548e+19,0.9733154773712158
11064.png,0.27184733748435974,0.3787263333797455,0.41566020250320435,0.02140888385474682,0.049476563930511475,0.0954180657863617,0.4147722125053406,0.5956878066062927,0.4939374625682831,0.08188610523939133,0.05114838108420372,0.06548892706632614,39.552005767822266,-1.436463475227356,-5.625062465667725,459.56243896484375,133.95883178710938,504.265869140625,21803514.0,530569216.0,9106075.0,1.791503976684847e+18,6.5652538583900226e+19,4.168907944278098e+17
111_img_.png,0.0870685800909996,0.4412456452846527,0.6541186571121216,0.006015060935169458,0.03647260740399361,0.007963105104863644,0.5626458525657654,0.8807820081710815,0.6650221347808838,0.0013988905120640993,0.00650437967851758,0.011359197087585926,45.042911529541016,-3.000150680541992,-36.412330627441406,255.8013153076172,366.8311462402344,249.24179077148438,0.17254814505577087,0.6582051515579224,1778684416.0,0.0052423253655433655,0.046239469200372696,1.017397988351363e+21
112_img_.png,0.4131271541118622,0.6235184669494629,0.6347658038139343,0.0072028664872050285,0.012351085431873798,0.015750013291835785,0.5017285943031311,0.34896495938301086,0.6404600739479065,0.0009004686726257205,0.009921425022184849,0.014883635565638542,61.9216423034668,-16.52665901184082,-6.954533576965332,103.42717742919922,23.080888748168945,21.69724464416504,0.6669152975082397,0.9867948293685913,1.5592743158340454,0.009141976945102215,0.0028615016490221024,0.07637377083301544
11374.png,0.29408273100852966,0.5442707538604736,0.5441082119941711,0.03153660520911217,0.019688766449689865,0.022611292079091072,0.4679785966873169,0.5286314487457275,0.592431366443634,0.007135770749300718,0.05116209387779236,0.017245374619960785,53.80491638183594,-18.054244995117188,-6.005921840667725,187.45968627929688,17.42386245727539,268.3813171386719,0.5038624405860901,680828.9375,731892.5,0.043721895664930344,1.067960798019584e+17,1.234162030781399e+17
11398.png,0.29602375626564026,0.558918833732605,0.5011047720909119,0.03788243234157562,0.030750444158911705,0.0871877446770668,0.4241912364959717,0.5936590433120728,0.6212350726127625,0.01418381929397583,0.058619335293769836,0.049561839550733566,54.741024017333984,-20.978609085083008,2.1040236949920654,314.19427490234375,101.98961639404297,796.3771362304688,0.48808756470680237,823631552.0,1091469312.0,0.06238904595375061,3.5519218239564205e+20,1.3750309458231794e+20
113_img_.png,0.06954304128885269,0.4472878873348236,0.5039830207824707,0.0220937542617321,0.07130810618400574,0.08688169717788696,0.5203071236610413,0.9090656638145447,0.5055752396583557,0.0002318947808817029,0.02220029942691326,0.08651003986597061,42.629730224609375,-19.08961296081543,-14.805938720703125,661.690185546875,71.44969177246094,76.76127624511719,10775.2177734375,0.8872479200363159,92731990016.0,42255255601152.0,0.007982708513736725,3.975095455699127e+22
114_img_.png,0.2727322280406952,0.5304508209228516,0.6326018571853638,0.03953798860311508,0.05191611871123314,0.056238021701574326,0.5447261929512024,0.5947469472885132,0.6350950598716736,0.0030021166894584894,0.04769522696733475,0.056224286556243896,52.59033966064453,-11.354466438293457,-19.758676528930664,508.9660339355469,49.4838981628418,127.95000457763672,1003955.5625,16794642.0,2838194688.0,2.3386809891291136e+16,1.4157627828836762e+18,4.925269197575149e+20
115_img_.png,0.0539279505610466,0.3688194155693054,0.7084342837333679,0.008042775094509125,0.03007245995104313,0.028621718287467957,0.584979236125946,0.9200013279914856,0.7084876894950867,0.0008239781018346548,0.016083765774965286,0.02859184518456459,40.35036087036133,13.107757568359375,-51.379669189453125,236.89288330078125,315.85552978515625,299.7085266113281,599347.375,8750.1123046875,29513547776.0,1.2300541522608128e+16,34312061714432.0,1.9377487246099516e+22
116_img_.png,0.2390424609184265,0.5694792866706848,0.5582104921340942,0.02464544028043747,0.029553072527050972,0.029126295819878578,0.4923416078090668,0.6293566823005676,0.5883675813674927,0.0015890693757683039,0.026910068467259407,0.029213061556220055,55.07748031616211,-24.67416763305664,-6.029341220855713,263.50384521484375,46.298744201660156,113.82250213623047,0.3849598467350006,111724440.0,1701977344.0,0.027483923360705376,8.839640719542347e+19,5.5743174205601586e+20
117_img_.png,0.4653501510620117,0.45891880989074707,0.44735708832740784,0.017213188111782074,0.019082065671682358,0.014573974534869194,0.4032532572746277,0.14239640533924103,0.4925069212913513,0.09456406533718109,0.005984604358673096,0.01773805357515812,49.07314682006836,0.4107559025287628,1.8829541206359863,177.60289001464844,36.70199966430664,34.9015007019043,1.029228925704956,1.0193543434143066,0.9791538715362549,0.020680395886301994,0.007147364784032106,0.027449244633316994
118_img_.png,0.46229320764541626,0.516060471534729,0.5599021315574646,0.021814698353409767,0.012074422091245651,0.006514142733067274,0.5086402297019958,0.2517333924770355,0.5851538181304932,0.04404649883508682,0.021454814821481705,0.009410732425749302,54.282623291015625,-1.544051170349121,-7.600882530212402,113.7396240234375,39.507171630859375,123.17127227783203,0.8894344568252563,0.9192632436752319,1.3140612840652466,0.03221277520060539,0.013360236771404743,0.16023631393909454
11_img_.png,0.08791843056678772,0.48496049642562866,0.45721960067749023,0.03683566302061081,0.039995770901441574,0.06143650412559509,0.44603511691093445,0.884841799736023,0.5338553786277771,0.015995969995856285,0.039579156786203384,0.04397249594330788,46.8294792175293,-23.72996711730957,-2.7374372482299805,360.5428466796875,216.21295166015625,370.9715881347656,10108759.0,1166761088.0,147679887360.0,8.568948350999593e+17,2.1359925640171828e+20,7.559298279580856e+22
120_img_.png,0.4366815388202667,0.5293897390365601,0.6026704907417297,0.013581966049969196,0.009749362245202065,0.006227613426744938,0.5550440549850464,0.2894294857978821,0.6103387475013733,0.016449930146336555,0.02529708482325077,0.006772112101316452,55.14999008178711,-3.0785889625549316,-12.663686752319336,83.80424499511719,22.917999267578125,119.06745147705078,0.8222492337226868,0.8793339133262634,1.466766357421875,0.01889907754957676,0.01182105764746666,0.1672194004058838
121_img_.png,0.23959675431251526,0.4333156943321228,0.5206269025802612,0.047120850533246994,0.05883573740720749,0.043380141258239746,0.5261357426643372,0.622340977191925,0.5360931754112244,0.0058684274554252625,0.07468058913946152,0.040265198796987534,43.591758728027344,-6.764492034912109,-17.416149139404297,548.7962646484375,196.30426025390625,316.2502136230469,12984750.0,39803920.0,9831931904.0,6.464975899983872e+16,2.476237899582931e+18,2.360662934940373e+21
1225.png,0.2416791170835495,0.37466752529144287,0.3293209373950958,0.03587771952152252,0.041892360895872116,0.04784056916832924,0.3643319308757782,0.5343456268310547,0.413177490234375,0.023498933762311935,0.04445122182369232,0.0479755662381649,37.450382232666016,-11.898062705993652,3.7307090759277344,422.2129211425781,139.29945373535156,236.9530792236328,0.6804359555244446,558729920.0,524718336.0,0.2587040960788727,8.372834701681675e+19,6.574306797328479e+19
12290.png,0.09340673685073853,0.10035134106874466,0.11014685779809952,0.01626085676252842,0.01853105053305626,0.01689469814300537,0.5665741562843323,0.38491910696029663,0.11473095417022705,0.047564420849084854,0.061135679483413696,0.018094966188073158,9.736128807067871,-0.18011441826820374,-1.283083200454712,209.21826171875,3.873228073120117,4.433002948760986,15654787.0,434028.53125,47743060.0,1.8366188972775834e+17,4238299765932032.0,7.231028242583388e+17
12299.png,0.14096522331237793,0.17146466672420502,0.1727389693260193,0.020068317651748657,0.024826940149068832,0.021546073257923126,0.491406112909317,0.3203125298023224,0.1825980544090271,0.02861006185412407,0.045207586139440536,0.025292906910181046,16.805356979370117,-2.811218023300171,-1.1971958875656128,280.6378173828125,13.324236869812012,16.909591674804688,1506332.5,0.9168075919151306,56844876.0,1.7719282716639232e+16,0.04514924809336662,8.848319137332593e+17
122_img_.png,0.44202449917793274,0.5199952721595764,0.5860645771026611,0.011874615214765072,0.00872755330055952,0.0058481027372181416,0.5540015697479248,0.26040124893188477,0.5937305092811584,0.018955087289214134,0.023243015632033348,0.006360252853482962,54.40254592895508,-2.4392452239990234,-11.327491760253906,76.29933166503906,20.220050811767578,105.96754455566406,0.848486065864563,0.8881273865699768,1.3967914581298828,0.016658509150147438,0.010934218764305115,0.13501596450805664
12324.png,0.16011759638786316,0.1686193346977234,0.1523927003145218,0.030282337218523026,0.03401869907975197,0.019686467945575714,0.43440479040145874,0.34283068776130676,0.18400903046131134,0.0753551721572876,0.04430439695715904,0.033107101917266846,16.812572479248047,-1.5216542482376099,2.1320319175720215,367.3844299316406,22.32248878479004,63.939998626708984,352711424.0,5663638.5,2965858.0,4.964115779013313e+18,9.853778540468634e+16,2.8241796255029658e+17
12336.png,0.26244378089904785,0.2549583911895752,0.22665011882781982,0.027380529791116714,0.014999328181147575,0.010219074785709381,0.2916165590286255,0.16028805077075958,0.2769797146320343,0.03831969201564789,0.012577991932630539,0.02669408731162548,27.11052131652832,-0.645786702632904,4.581326007843018,203.71372985839844,46.19711685180664,39.84272003173828,663808.1875,859546.3125,0.9298617839813232,1.0509401862229197e+17,1.9623121459871744e+16,0.02575995959341526
12348.png,0.11171161383390427,0.14350301027297974,0.1326541155576706,0.012688009068369865,0.024412769824266434,0.019201545044779778,0.40303292870521545,0.30590105056762695,0.14832386374473572,0.0401691310107708,0.0387251079082489,0.0240351352840662,13.81289291381836,-3.6387150287628174,0.6597377061843872,258.52294921875,33.18035888671875,8.229369163513184,191483.796875,166024160.0,927629.1875,3754529145225216.0,1.300734487725867e+18,1.5818378509811712e+16
123_img_.png,0.5476287603378296,0.5471798181533813,0.5586726069450378,0.015378234907984734,0.01709810458123684,0.010552668944001198,0.5307287573814392,0.1243087574839592,0.589343249797821,0.07082071900367737,0.006071621086448431,0.013126746751368046,58.02619934082031,0.9582733511924744,-1.5349152088165283,145.584716796875,47.979244232177734,35.57722473144531,1.0113590955734253,0.9712774753570557,1.04048752784729,0.019449038431048393,0.005725962109863758,0.021997304633259773
12422.png,0.2035006433725357,0.3464745581150055,0.39675354957580566,0.004239453934133053,0.025705598294734955,0.03372093290090561,0.5194323658943176,0.4671197831630707,0.39945557713508606,0.014762072823941708,0.013734272681176662,0.0319347083568573,34.90596008300781,-8.501043319702148,-11.070145606994629,252.8866424560547,35.98101806640625,32.00027847290039,0.6782402992248535,2774374.75,1.8499023914337158,0.09098786115646362,7.81540166467584e+16,0.23087258636951447
12433.png,0.23978248238563538,0.3626682758331299,0.3951238691806793,0.0329560749232769,0.04651902616024017,0.048615407198667526,0.5427945256233215,0.44338133931159973,0.3955884575843811,0.0022822516039013863,0.028157321736216545,0.04874720796942711,36.29829406738281,-8.559191703796387,-8.247716903686523,466.3175354003906,33.092620849609375,13.409775733947754,0.6142906546592712,0.9026028513908386,442540.125,0.029321003705263138,0.00447839917615056,9.027622683226931e+16
12445.png,0.2339521199464798,0.33944883942604065,0.3831055760383606,0.0165239404886961,0.03915873542428017,0.04349859058856964,0.5635126233100891,0.36590203642845154,0.38318371772766113,0.0037946756929159164,0.015772949904203415,0.0434555821120739,34.33865737915039,-6.3561553955078125,-9.429496765136719,373.52813720703125,29.672922134399414,19.49673080444336,0.7226793766021729,0.8793800473213196,5148889.5,0.017103562131524086,0.0025731706991791725,1.0959209663970673e+18
124_img_.png,0.4285546839237213,0.5309013724327087,0.6220545768737793,0.011187591589987278,0.0073114680126309395,0.008517843671143055,0.5766705274581909,0.3234952986240387,0.6314905285835266,0.0210733599960804,0.0281547699123621,0.008416411466896534,55.40840530395508,-2.427405834197998,-15.084840774536133,59.30176544189453,37.669925689697266,146.82308959960938,0.8129066228866577,0.8598464131355286,1.5430116653442383,0.030325647443532944,0.011769343167543411,0.21243929862976074
125_img_.png,0.5333601236343384,0.5178807377815247,0.5208638906478882,0.017009926959872246,0.01822023093700409,0.012485921382904053,0.48588746786117554,0.11531419306993484,0.5578556656837463,0.1059504970908165,0.0038685444742441177,0.01618862897157669,55.30730438232422,1.9044487476348877,0.06479266285896301,164.78773498535156,24.913768768310547,35.4550666809082,1.0383005142211914,0.9864471554756165,0.992367148399353,0.01036208774894476,0.006020623724907637,0.01673656329512596
12900.png,0.2244439423084259,0.3408098816871643,0.37012308835983276,0.010628831572830677,0.026064014062285423,0.02889649197459221,0.5336653590202332,0.3809807002544403,0.37261685729026794,0.003789216512814164,0.02184097096323967,0.02862345613539219,34.49848556518555,-8.130289077758789,-7.53718376159668,255.27670288085938,44.70722961425781,25.28672981262207,8569922.0,12739994.0,6965722.5,2.6408113225596928e+17,2.8398323761152e+17,1.0937983591996457e+18
129_img_.png,0.013554557226598263,0.46856972575187683,0.4746350944042206,0.00025390947121195495,0.022621063515543938,0.026357172057032585,0.5009897947311401,0.9717363119125366,0.4988165497779846,0.0005303423386067152,0.0010358687723055482,0.02668919414281845,44.90478515625,-26.220989227294922,-8.756218910217285,193.48638916015625,92.03060150146484,105.64187622070312,0.02964550256729126,1.0026510953903198,118742007808.0,0.001113161095418036,0.022748081013560295,4.699078819556475e+22
130_img_.png,0.4382694661617279,0.4987028241157532,0.5543027520179749,0.011627438478171825,0.011801544576883316,0.009002680890262127,0.5674266815185547,0.2431500256061554,0.5659646987915039,0.032662734389305115,0.02102472633123398,0.008864883333444595,52.48092269897461,-1.547686219215393,-9.40941047668457,101.39875030517578,35.47634506225586,90.987060546875,0.8880698084831238,0.8985575437545776,1.3256980180740356,0.025087522342801094,0.010961107909679413,0.12086404114961624
131_img_.png,0.35574325919151306,0.5083081126213074,0.6376634836196899,0.007821476086974144,0.009525984525680542,0.00583219388499856,0.5687434077262878,0.4379458725452423,0.6390268802642822,0.0019570705480873585,0.019010860472917557,0.006043239962309599,52.626434326171875,-3.680046558380127,-21.80205535888672,75.76217651367188,45.1336669921875,127.3372802734375,0.6992509961128235,0.7983817458152771,1.8799880743026733,0.00880321767181158,0.013947997242212296,0.19222542643547058
133_img_.png,0.4886060655117035,0.5310178995132446,0.5679426789283752,0.009785509668290615,0.010343106463551521,0.00811324268579483,0.5538485646247864,0.16717790067195892,0.5761393904685974,0.027754126116633415,0.0074236271902918816,0.00819098949432373,55.798274993896484,-1.613505482673645,-6.366380214691162,92.70320129394531,13.713303565979004,32.481258392333984,0.9233808517456055,0.9320740103721619,1.1825933456420898,0.008807957172393799,0.004012659192085266,0.028283460065722466
135_img_.png,0.2619430720806122,0.5758043527603149,0.7010421752929688,0.007404218427836895,0.011728959158062935,0.008899890817701817,0.5448785424232483,0.6180327534675598,0.7028098702430725,0.0007477709441445768,0.018683241680264473,0.009154023602604866,57.34539031982422,-13.501919746398926,-23.849323272705078,86.05770874023438,76.02146911621094,127.69281005859375,0.4575254023075104,0.8226967453956604,2.975094795227051,0.0162651464343071,0.012118796817958355,1.1995266675949097
136_img_.png,0.10220302641391754,0.27617597579956055,0.38583052158355713,0.004020950756967068,0.007448469288647175,0.008212103508412838,0.5622775554656982,0.7525100111961365,0.386001855134964,0.0006515863933600485,0.01020914688706398,0.008236000314354897,28.107236862182617,-4.5222883224487305,-20.788623809814453,77.68595886230469,44.57147979736328,53.14533233642578,0.34516406059265137,0.7138235569000244,21355818.0,0.013305647298693657,0.015319131314754486,3.951270681395593e+18
137_img_.png,0.48756974935531616,0.5343080163002014,0.5910484194755554,0.010885138995945454,0.015176721848547459,0.010269337333738804,0.5951097011566162,0.19098424911499023,0.5941093564033508,0.011849569156765938,0.006038324441760778,0.010601699352264404,56.1328010559082,-0.8337797522544861,-9.233624458312988,129.9749755859375,22.311067581176758,28.438434600830078,0.9201217889785767,0.8963685035705566,1.2301177978515625,0.007314588874578476,0.005105865187942982,0.021390486508607864
138_img_.png,0.31129899621009827,0.5339714884757996,0.7094109654426575,0.005295294802635908,0.008182750083506107,0.008354928344488144,0.5709605813026428,0.5507752895355225,0.7101728916168213,0.0009994409047067165,0.01689293049275875,0.008462327532470226,54.791629791259766,-4.509958267211914,-28.985939025878906,59.60707092285156,69.11686706542969,152.18359375,0.5874943137168884,0.757465660572052,2.3970792293548584,0.012878993526101112,0.012547030113637447,0.38537561893463135
139_img_.png,0.006177224684506655,0.5531180500984192,0.6988658905029297,5.1787188567686826e-05,0.022945035248994827,0.027973785996437073,0.5361653566360474,0.9904640316963196,0.6990201473236084,0.00015985361824277788,0.00013810540258418769,0.027937307953834534,54.003013610839844,-17.819791793823242,-28.320201873779297,196.1599578857422,64.22266387939453,47.80091857910156,0.012331146746873856,0.7852024435997009,249044779008.0,0.00023699960729572922,0.005670131649821997,1.2028390425886514e+23
13_img_.png,0.15479736030101776,0.6074304580688477,0.590454638004303,0.011521023698151112,0.009470973163843155,0.009943931363523006,0.4890590310096741,0.756215512752533,0.6234515309333801,0.000808954588137567,0.022472936660051346,0.008842607028782368,58.129207611083984,-30.52937126159668,-6.59763765335083,78.49918365478516,17.626285552978516,71.9072265625,0.24734430015087128,1.0372440814971924,1033434624.0,0.021720075979828835,0.013606208376586437,5.123456432364564e+20
1407.png,0.29438355565071106,0.3516656458377838,0.3764037489891052,0.030778948217630386,0.03398478031158447,0.059412311762571335,0.3178924024105072,0.4133172333240509,0.43964606523513794,0.052063584327697754,0.039252378046512604,0.054349567741155624,36.955379486083984,-0.7297102808952332,-3.9986941814422607,360.7810363769531,71.47985076904297,422.44049072265625,0.9022204875946045,20926950.0,1.4335271120071411,0.10742033272981644,2.4712342970428293e+18,0.8719742894172668
140_img_.png,0.15902484953403473,0.4056064784526825,0.4540711045265198,0.006753551308065653,0.03329506888985634,0.027658551931381226,0.5305814743041992,0.6577930450439453,0.4611190855503082,0.0010180264944210649,0.006392811890691519,0.02969443053007126,39.83192825317383,-15.013516426086426,-13.003311157226562,299.4483947753906,98.52638244628906,53.41726303100586,0.3976843059062958,0.8749468326568604,1666626.125,0.006192806642502546,0.017852868884801865,3.962905850879672e+17
141_img_.png,0.39951249957084656,0.48855918645858765,0.5658727288246155,0.014424537308514118,0.017948580905795097,0.008592784404754639,0.5566882491111755,0.3088790476322174,0.5708252191543579,0.010647469200193882,0.01952657289803028,0.00945569109171629,51.00384521484375,-2.5680811405181885,-13.49439525604248,153.866455078125,44.444091796875,100.81624603271484,0.8191510438919067,0.8539369702339172,1.4965341091156006,0.009899552911520004,0.01784660667181015,0.11318489164113998
142_img_.png,0.0075495801866054535,0.5975220799446106,0.4458743631839752,0.00014796848699916154,0.02748304046690464,0.018532808870077133,0.457146018743515,0.986777126789093,0.5975220799446106,0.00011931030894629657,0.00038316374411806464,0.02748303860425949,55.50890350341797,-43.3687858581543,10.81668472290039,217.18931579589844,86.9874267578125,34.98953628540039,0.013222859241068363,1.3501360416412354,161827340288.0,0.000383163831429556,0.013788888230919838,5.18357561710903e+22
143_img_.png,0.08452972769737244,0.6172743439674377,0.5323219895362854,0.006691416259855032,0.013092830777168274,0.01447051391005516,0.47120848298072815,0.8676438927650452,0.6173567771911621,0.0005272606504149735,0.008355893194675446,0.013120153918862343,58.10920333862305,-38.25712966918945,1.8945159912109375,108.80806732177734,27.641895294189453,51.75777816772461,0.13282297551631927,2479816.5,539392576.0,0.008886669762432575,2.159057932027691e+18,2.2073973120310025e+20
144_img_.png,0.4368923604488373,0.548309862613678,0.6305240988731384,0.01354928221553564,0.011961185373365879,0.00813630223274231,0.5630108714103699,0.31091806292533875,0.6317883729934692,0.003335819346830249,0.02027270384132862,0.008290662430226803,56.69617462158203,-4.2398576736450195,-14.36332893371582,105.95341491699219,30.48493194580078,90.30953979492188,0.7917032241821289,0.8667245507240295,1.5226190090179443,0.011408770456910133,0.009442850016057491,0.14372754096984863
145_img_.png,0.41308653354644775,0.5102489590644836,0.5862218141555786,0.013177973218262196,0.012269710190594196,0.007894820533692837,0.5630015134811401,0.3027336597442627,0.5880784392356873,0.00436798669397831,0.020840216428041458,0.00807142537087202,53.088985443115234,-3.4882824420928955,-13.325657844543457,111.0567855834961,27.514657974243164,85.27226257324219,0.8057588934898376,0.8659663200378418,1.5006928443908691,0.012663125060498714,0.011046736501157284,0.14163818955421448
146_img_.png,0.011876226402819157,0.5514340996742249,0.5717028975486755,0.0009011185029521585,0.020457198843359947,0.016772691160440445,0.5070505142211914,0.9838505387306213,0.5800158977508545,0.0001621007249923423,0.0011252695694565773,0.017586316913366318,52.699703216552734,-28.77256202697754,-11.848587989807129,161.8945770263672,62.55671691894531,23.31963539123535,0.016672132536768913,0.9587836861610413,162188148736.0,0.0011704135686159134,0.005952145904302597,5.877814056507484e+22
148_img_.png,0.46107667684555054,0.5250763893127441,0.58774733543396,0.011972459964454174,0.013568502850830555,0.008658953942358494,0.5823399424552917,0.22641803324222565,0.5897305607795715,0.006386227905750275,0.010620588436722755,0.009068789891898632,54.975040435791016,-1.899113416671753,-10.578373908996582,118.9462661743164,19.936983108520508,36.3748779296875,0.8802527189254761,0.8864284753799438,1.3084146976470947,0.008283108472824097,0.0059519559144973755,0.04124636948108673
